院校ID,院校名称,地区,类型,院校标签,行业标签,所属部委,专业组ID,专业组名称,专业组类别,批次,选考科目,专业ID,专业名称,2026计划数,2026最低分,2026最低位次,2026平均分,2026最高分,2026最高位次,2025计划数,2025最低分,2025最低位次,2025平均分,2025最高分,2025最高位次,2024计划数,2024最低分,2024最低位次,2024平均分,2024最高分,2024最高位次,2023计划数,2023最低分,2023最低位次,2023平均分,2023最高分,2023最高位次,专业组标签,专业组备注,专业备注
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw01,专业组01,物理组,提前本科批B段,化学,YNJGXYTQBw0101,刑事科学技术（公安类）,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw01,专业组01,物理组,提前本科批B段,化学,YNJGXYTQBw0102,交通管理工程（公安类）,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw01,专业组01,物理组,提前本科批B段,化学,YNJGXYTQBw0103,网络安全与执法（公安类）,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw02,专业组02,物理组,提前本科批B段,思想政治,YNJGXYTQBw0201,治安学（公安类）,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4500元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw02,专业组02,物理组,提前本科批B段,思想政治,YNJGXYTQBw0202,禁毒学（公安类）,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4950元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw02,专业组02,物理组,提前本科批B段,思想政治,YNJGXYTQBw0203,反恐警务（公安类）,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4500元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw03,专业组03,物理组,提前本科批B段,思想政治,YNJGXYTQBw0301,禁毒学（公安类）,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向移民管理机构入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4950元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw04,专业组04,物理组,提前本科批B段,化学,YNJGXYTQBw0401,交通管理工程（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）仅限迪庆州户籍考生报考，须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw04,专业组04,物理组,提前本科批B段,化学,YNJGXYTQBw0402,网络安全与执法（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）仅限迪庆州户籍考生报考，须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw05,专业组05,物理组,提前本科批B段,化学,YNJGXYTQBw0501,刑事科学技术（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）仅限怒江州户籍考生报考，须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw05,专业组05,物理组,提前本科批B段,化学,YNJGXYTQBw0502,交通管理工程（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）仅限怒江州户籍考生报考，须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw05,专业组05,物理组,提前本科批B段,化学,YNJGXYTQBw0503,网络安全与执法（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）仅限怒江州户籍考生报考，须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw06,专业组06,物理组,提前本科批B段,化学,YNJGXYTQBw0601,刑事科学技术（公安类）,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招女生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw06,专业组06,物理组,提前本科批B段,化学,YNJGXYTQBw0602,网络安全与执法（公安类）,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招女生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw06,专业组06,物理组,提前本科批B段,化学,YNJGXYTQBw0603,交通管理工程（公安类）,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招女生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw07,专业组07,物理组,提前本科批B段,思想政治,YNJGXYTQBw0701,禁毒学（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招女生、面向移民管理机构入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4950元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw08,专业组08,物理组,提前本科批B段,思想政治,YNJGXYTQBw0801,治安学（公安类）,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招女生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4500元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw08,专业组08,物理组,提前本科批B段,思想政治,YNJGXYTQBw0802,反恐警务（公安类）,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招女生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4500元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw08,专业组08,物理组,提前本科批B段,思想政治,YNJGXYTQBw0803,院校ID,院校名称,地区,类型,院校标签,行业标签,所属部委,专业组ID,专业组名称,专业组类别,批次,选考科目,专业ID,专业名称,2026计划数,2026最低分,2026最低位次,2026平均分,2026最高分,2026最高位次,2025计划数,2025最低分,2025最低位次,2025平均分,2025最高分,2025最高位次,2024计划数,2024最低分,2024最低位次,2024平均分,2024最高分,2024最高位次,2023计划数,2023最低分,2023最低位次,2023平均分,2023最高分,2023最高位次,专业组标签,专业组备注,专业备注
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw01,专业组01,物理组,提前本科批B段,化学,YNJGXYTQBw0101,刑事科学技术（公安类）,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw01,专业组01,物理组,提前本科批B段,化学,YNJGXYTQBw0102,交通管理工程（公安类）,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw01,专业组01,物理组,提前本科批B段,化学,YNJGXYTQBw0103,网络安全与执法（公安类）,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw02,专业组02,物理组,提前本科批B段,思想政治,YNJGXYTQBw0201,治安学（公安类）,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4500元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw02,专业组02,物理组,提前本科批B段,思想政治,YNJGXYTQBw0202,禁毒学（公安类）,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4950元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw02,专业组02,物理组,提前本科批B段,思想政治,YNJGXYTQBw0203,反恐警务（公安类）,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4500元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw03,专业组03,物理组,提前本科批B段,思想政治,YNJGXYTQBw0301,禁毒学（公安类）,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向移民管理机构入警就业,（公安类）须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，4950元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw04,专业组04,物理组,提前本科批B段,化学,YNJGXYTQBw0401,交通管理工程（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）仅限迪庆州户籍考生报考，须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw04,专业组04,物理组,提前本科批B段,化学,YNJGXYTQBw0402,网络安全与执法（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）仅限迪庆州户籍考生报考，须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
5319,云南警官学院,云南昆明市,政法类,警校、政法类、本科、公办,警务类,云南省,YNJGXYTQBw05,专业组05,物理组,提前本科批B段,化学,YNJGXYTQBw0501,刑事科学技术（公安类）,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,只招男生、面向地方公安机关入警就业,（公安类）仅限怒江州户籍考生报考，须参加省公安厅组织的政治考察、面试、体检、体能测评，具体要求详见《2025年公安院校公安专业在滇招生报考须知》，5000元/年
